data_seed,model_seed,model,rmse,mae,r2,training_seconds,full_graph_inference_ms,best_epoch,best_val_rmse
2026,4,GCN,0.0860269606472226,0.058452628552913666,0.5967719554901123,1.3330764549991727,1.0486549999768613,186,0.07320090383291245
2026,0,GAT,0.03951989987474704,0.027988312765955925,0.9149031639099121,8.75930505299948,5.783883000731294,392,0.02878468856215477
2026,1,GAT,0.04348031100893182,0.0313442163169384,0.8969929814338684,10.650453076999838,1.982114000384172,274,0.031639423221349716
2026,2,GAT,0.039250584133795424,0.02673283778131008,0.9160590767860413,3.309868886000004,2.1825020003234386,341,0.030454697087407112
2026,3,GAT,0.03790472858248173,0.02639322355389595,0.9217168092727661,3.4217225590000453,2.027104000262625,303,0.029659878462553024
2026,4,GAT,0.04001759616591303,0.029700569808483124,0.9127463698387146,2.559748302999651,1.7817019997892203,226,0.034054551273584366
2026,0,GraphSAGE,0.026072073608909868,0.019094355404376984,0.9629632830619812,1.521679478999431,0.7467010000254959,354,0.01967240311205387
2026,1,GraphSAGE,0.02675027836937207,0.019583992660045624,0.9610113501548767,1.0702688439996564,1.0196470002483693,237,0.020664174109697342
2026,2,GraphSAGE,0.024858447730293325,0.01826574094593525,0.9663310647010803,1.5969239490004838,0.8119909998640651,399,0.0192240159958601
2026,3,GraphSAGE,0.026842889223727868,0.019612153992056847,0.9607409238815308,1.4700923009995677,0.8352100003321539,285,0.02044982835650444
2026,4,GraphSAGE,0.029256914622226068,0.020376713946461678,0.9533621072769165,1.0220679379999638,1.0076800008391729,223,0.0215663630515337
2026,0,GraphSAGE features only,0.04056541108530208,0.026837091892957687,0.9103410840034485,0.4095428170003288,0.24574999952164944,149,0.03189796581864357
2026,0,GraphSAGE topology only,0.13553058130575607,0.10032036155462265,-0.0008205175399780273,0.32843419699929655,0.9819310007515014,42,0.1362556368112564
2026,0,GraphSAGE shuffled edges,0.03793353221109745,0.025939948856830597,0.9215978384017944,1.0088036799998008,0.8636450002086349,225,0.03306502103805542
2026,1,GraphSAGE features only,0.03797570500919353,0.025444271042943,0.9214233756065369,0.43902987300043606,0.321912999424967,176,0.03133225440979004
2026,1,GraphSAGE topology only,0.13562839870764973,0.099794901907444,-0.0022656917572021484,0.2198638950003442,0.9370759999001166,13,0.13627536594867706
2026,1,GraphSAGE shuffled edges,0.03928044583615408,0.027011103928089142,0.9159312844276428,1.156473854000069,1.0050029995909426,260,0.032236360013484955
2026,2,GraphSAGE features only,0.03846067606507596,0.025861892849206924,0.919403612613678,0.49425529500058474,0.3241739996155957,167,0.030705131590366364
2026,2,GraphSAGE topology only,0.13556768329097463,0.10007534176111221,-0.0013686418533325195,0.3375534679998964,1.0182309997617267,41,0.13625836372375488
2026,2,GraphSAGE shuffled edges,0.039292475120370665,0.02668129652738571,0.9158797860145569,0.9277911300005144,1.3954059995739954,201,0.030947484076023102
2026,3,GraphSAGE features only,0.038680494556817886,0.026442117989063263,0.9184797406196594,0.5697593129998495,0.24098700032482157,211,0.030933214351534843
2026,3,GraphSAGE topology only,0.13554499732044425,0.10021760314702988,-0.0010335445404052734,0.3323677820008015,0.970357000369404,41,0.1362556368112564
2026,3,GraphSAGE shuffled edges,0.04235755743681456,0.029248900711536407,0.902243971824646,0.7497240490001786,0.7088329994076048,150,0.032679442316293716
2026,4,GraphSAGE features only,0.04142782727601985,0.027714421972632408,0.906488299369812,0.3417080929993972,0.37120399974810425,93,0.03186807781457901
2026,4,GraphSAGE topology only,0.1355583950061384,0.10013118386268616,-0.0012314319610595703,0.20555406899984519,0.9731340005600941,10,0.13625691831111908
2026,4,GraphSAGE shuffled edges,0.043808720820647,0.029717691242694855,0.8954310417175293,0.7429935709997153,0.7289099994522985,158,0.03149617835879326
2027,0,Linear regression,0.04608358163934506,0.03686869889497757,0.8969343304634094,0.0025425660005566897,0.6822530003773863,,
2027,0,Random forest,0.056619969713833825,0.041632785405272404,0.8444174873214034,0.428950542000166,58.84861899994576,,
2027,0,Gradient boosting,0.05255550156034268,0.039849894305179705,0.8659527570686515,0.326644495000437,4.329350000261911,,
2027,0,MLP,0.05550094177412538,0.04142432287335396,0.8505065441131592,0.9769982020006864,0.5755869997301488,,
2027,1,Linear regression,0.04608358163934506,0.03686869889497757,0.8969343304634094,0.0014789450005991966,0.37423499998112675,,
2027,1,Random forest,0.057318553505056574,0.04185973795458395,0.8405546127508016,0.5151226719999613,66.40795999919646,,
2027,1,Gradient boosting,0.05255550156034268,0.039849894305179705,0.8659527570686515,0.36400634100027673,4.887206000603328,,
2027,1,MLP,0.049557356896176276,0.03759225830435753,0.880810558795929,0.8861019039995881,0.601205999373633,,
2027,2,Linear regression,0.04608358163934506,0.03686869889497757,0.8969343304634094,0.0014430559995162184,0.3801769998972304,,
2027,2,Random forest,0.05689910219206463,0.04164174792029946,0.8428796842679533,0.6825830710004084,79.44254599988199,,
2027,2,Gradient boosting,0.05255550156034268,0.039849894305179705,0.8659527570686515,0.8905767229998673,29.2317590001403,,
2027,2,MLP,0.04412714506558446,0.03496621549129486,0.9054996967315674,0.7219668899997487,6.461995999416104,,
2027,3,Linear regression,0.04608358163934506,0.03686869889497757,0.8969343304634094,0.02026561699949525,0.4351390007286682,,
2027,3,Random forest,0.05735147434421073,0.041731277843490434,0.8403714056380427,0.5261478370002806,74.76997699995991,,
2027,3,Gradient boosting,0.05255550156034268,0.039849894305179705,0.8659527570686515,0.3213551170001665,4.38489199950709,,
2027,3,MLP,0.04889599613016789,0.03654737398028374,0.8839705586433411,0.5988840499994694,0.6803639998906874,,
2027,4,Linear regression,0.04608358163934506,0.03686869889497757,0.8969343304634094,0.0015099470001587179,0.3888709998136619,,
2027,4,Random forest,0.05744045570537899,0.04182285347841814,0.8398756908001028,0.5968103579998569,68.4323730001779,,
2027,4,Gradient boosting,0.05255550156034268,0.039849894305179705,0.8659527570686515,0.3048123439994015,4.555358000288834,,
2027,4,MLP,0.047012490058977494,0.035533759742975235,0.8927374482154846,3.2475543090004066,0.9041049997904338,,
2027,0,GCN,0.0769423890007251,0.05136759206652641,0.7126886248588562,1.119874856000024,1.167815999906452,203,0.08544441312551498
2027,1,GCN,0.07835613273500162,0.053501028567552567,0.7020334005355835,0.8100872089999029,1.6855320000104257,130,0.08560912311077118
2027,2,GCN,0.07854838684134123,0.05322929099202156,0.7005695104598999,0.8662723359993834,1.1138319996462087,133,0.08529403805732727
2027,3,GCN,0.07633318387937717,0.05085641145706177,0.7172203063964844,1.2032512609994228,1.2431099994500983,207,0.08542471379041672
2027,4,GCN,0.07641151524658368,0.051122989505529404,0.7166396379470825,0.9430802179995226,1.0545199993430288,159,0.08495423942804337
2027,0,GAT,0.04583666581172935,0.030283428728580475,0.8980358242988586,2.8704635439999038,2.3314639993259334,213,0.0417863130569458
2027,1,GAT,0.042959506221809336,0.028165526688098907,0.9104346632957458,8.123611778999475,2.0245129999238998,397,0.038645949214696884
2027,2,GAT,0.042807544866139434,0.025755202397704124,0.9110671281814575,3.0631707630000164,1.740922999488248,322,0.03802048787474632
2027,3,GAT,0.04010267409085122,0.025819726288318634,0.9219508171081543,3.2775132079996183,2.2174690002429998,394,0.03353654965758324
2027,4,GAT,0.03692530008099593,0.02697865478694439,0.9338287115097046,2.9721804400005567,1.713960999950359,258,0.04110078513622284
2027,0,GraphSAGE,0.027668978301540137,0.01959279738366604,0.9628458023071289,6.012409986000421,4.685439000240876,275,0.024975478649139404
2027,1,GraphSAGE,0.02663441190535779,0.01842927746474743,0.9655722975730896,3.656141724999543,0.9940379995896365,397,0.023447075858712196
2027,2,GraphSAGE,0.028331683400055593,0.020241133868694305,0.9610447287559509,1.260979949999637,1.7783559997042175,224,0.02696043998003006
2027,3,GraphSAGE,0.027038209322841674,0.01917223259806633,0.9645205140113831,1.9559978790002788,1.0859770000024582,379,0.02454022876918316
2027,4,GraphSAGE,0.030212630646738906,0.01937262900173664,0.9557005167007446,2.574993803000325,0.8937800002968288,200,0.026144711300730705
2027,0,GraphSAGE features only,0.036329813310400326,0.028345482423901558,0.9359457492828369,0.6346146670002781,0.23560599947813898,177,0.03963292017579079
2027,0,GraphSAGE topology only,0.14634945696134402,0.11830364912748337,-0.03945040702819824,0.7730291949992534,1.2995890001548105,10,0.13689987361431122
2027,0,GraphSAGE shuffled edges,0.04004313866870714,0.03126918151974678,0.9221824407577515,4.0357463230002395,0.8811990001049708,306,0.04043534770607948
2027,1,GraphSAGE features only,0.0359369345936664,0.028240691870450974,0.9373236894607544,2.113461668999662,0.2332579997528228,265,0.0395272932946682
2027,1,GraphSAGE topology only,0.14520252126758887,0.11505100131034851,-0.023221969604492188,0.8211629600000379,4.415694999806874,11,0.13663850724697113
2027,1,GraphSAGE shuffled edges,0.03792210026195911,0.02983037754893303,0.9302079081535339,2.9217934769994827,0.7268910003404017,265,0.04175571724772453
2027,2,GraphSAGE features only,0.035814271412785946,0.027835842221975327,0.9377508163452148,0.5734433010002249,0.23856900043028872,221,0.039901942014694214
2027,2,GraphSAGE topology only,0.14458512899999612,0.11299625784158707,-0.014539003372192383,0.20963573199969687,0.9216869993906585,14,0.13664570450782776
2027,2,GraphSAGE shuffled edges,0.03769763744181357,0.02907254733145237,0.9310316443443298,0.9087740260001738,0.7720459998381557,209,0.04004274308681488
2027,3,GraphSAGE features only,0.03626144073720418,0.028376108035445213,0.9361866116523743,0.7392379849998179,0.25638099941716064,316,0.03848547860980034
2027,3,GraphSAGE topology only,0.14563386692631097,0.116310253739357,-0.029310226440429688,0.21911261600052967,1.0869789994103485,9,0.13670605421066284
2027,3,GraphSAGE shuffled edges,0.03876467357249802,0.030332619324326515,0.9270721077919006,0.8745659590003925,0.8577919998060679,159,0.04311160743236542
2027,4,GraphSAGE features only,0.03554119684383108,0.027935003861784935,0.9386964440345764,1.5719479270001102,0.36229500074114185,275,0.03916317597031593
2027,4,GraphSAGE topology only,0.14392364214610628,0.10990770161151886,-0.005277156829833984,0.8986688039994988,2.58513800054061,9,0.13694442808628082
2027,4,GraphSAGE shuffled edges,0.03629710086605673,0.028245922178030014,0.9360610842704773,24.42097762100002,1.5529499996773666,272,0.04059738665819168
2028,0,Linear regression,0.040282357813895914,0.031435634940862656,0.8752985596656799,0.002120416999787267,0.48771199999464443,,
2028,0,Random forest,0.045298430454922906,0.03313941716231941,0.8423086173086554,0.5085061649997442,96.86066699941875,,
2028,0,Gradient boosting,0.042741904333107615,0.0318053261630855,0.8596057283067062,0.3497891750002964,5.2065270001548924,,
2028,0,MLP,0.050308512165350865,0.03860459104180336,0.8054977655410767,0.3995201480001924,0.702827999703004,,
2028,1,Linear regression,0.040282357813895914,0.031435634940862656,0.8752985596656799,0.0012205979992359062,0.2845859999069944,,
2028,1,Random forest,0.046170135504803894,0.03368142036153219,0.8361811206286678,0.4555439819996536,63.68677599948569,,
2028,1,Gradient boosting,0.042741904333107615,0.0318053261630855,0.8596057283067062,0.3925090190004994,4.6896660005586455,,
2028,1,MLP,0.062462639072756544,0.04722170904278755,0.7001650333404541,0.09546735999992961,0.4345720008132048,,
2028,2,Linear regression,0.040282357813895914,0.031435634940862656,0.8752985596656799,0.0011091770002167323,0.2616320007291506,,
2028,2,Random forest,0.0445600174210689,0.032776501664387475,0.8474077923341512,0.4174201509995328,58.72199199984607,,
2028,2,Gradient boosting,0.042741904333107615,0.0318053261630855,0.8596057283067062,0.37321569899995666,4.631602000699786,,
2028,2,MLP,0.04461051230058117,0.03520585224032402,0.8470617532730103,0.2110114799997973,0.541186999726051,,
2028,3,Linear regression,0.040282357813895914,0.031435634940862656,0.8752985596656799,0.001653685999372101,0.39339599970844574,,
2028,3,Random forest,0.04547031662941654,0.03354467084816708,0.8411096179820464,0.4517763109997759,57.679300000017975,,
2028,3,Gradient boosting,0.042741904333107615,0.0318053261630855,0.8596057283067062,0.353197982999518,4.183928000202286,,
2028,3,MLP,0.04979428014287494,0.03488911688327789,0.8094537258148193,0.23594366100041952,0.5485109995788662,,
2028,4,Linear regression,0.040282357813895914,0.031435634940862656,0.8752985596656799,0.0015592059999107732,0.36455200006457744,,
2028,4,Random forest,0.04592294916657127,0.03331673802173165,0.8379305367985639,0.48241912699995737,98.89694599951326,,
2028,4,Gradient boosting,0.042741904333107615,0.0318053261630855,0.8596057283067062,0.3073029019997193,4.31949199992232,,
2028,4,MLP,0.0507302142407319,0.03635567054152489,0.8022233247756958,0.7350930949996837,0.5910840000069584,,
2028,0,GCN,0.07557199310095065,0.05495244637131691,0.5611022114753723,1.7547228470002665,1.2110010002288618,332,0.060633327811956406
2028,1,GCN,0.07756962966407094,0.057105835527181625,0.5375922918319702,1.0550439779999579,1.2271160003365367,182,0.06418459862470627
2028,2,GCN,0.07759531584560488,0.05734951049089432,0.5372859835624695,0.9863780059995406,1.3034069997956976,167,0.06304527819156647
2028,3,GCN,0.07575320149984306,0.0555257648229599,0.5589948892593384,1.9478418270000475,1.283696999962558,360,0.06106660142540932
2028,4,GCN,0.07780185267553452,0.056834373623132706,0.534819483757019,3.3608956170000965,1.318900999649486,243,0.06134568527340889
2028,0,GAT,0.03929595031844826,0.02905981056392193,0.8813310265541077,4.159894735999842,2.323939999769209,199,0.039370033890008926
2028,1,GAT,0.03787480729572606,0.027261635288596153,0.8897591829299927,2.5638998829999764,8.194618999368686,199,0.03902143985033035
2028,2,GAT,0.02970503364583235,0.021633677184581757,0.9321887493133545,3.6194901559993014,1.7199230005644495,272,0.03580523654818535
2028,3,GAT,0.028927708325919378,0.02098795957863331,0.9356912970542908,4.886982904999968,2.3456219996660366,318,0.03425871208310127
2028,4,GAT,0.03935610431082225,0.0300151277333498,0.8809674382209778,2.303990244000488,2.344771000025503,198,0.0367242768406868
2028,0,GraphSAGE,0.020508165867349614,0.015278920531272888,0.9676781892776489,1.8596575139999914,0.8784179999565822,329,0.023814719170331955
2028,1,GraphSAGE,0.02061781375018992,0.014960483647882938,0.9673316478729248,7.153731193000567,1.0393030006525805,390,0.023924177512526512
2028,2,GraphSAGE,0.02164502793883116,0.0157398022711277,0.9639953970909119,3.639903793000485,1.1138190002384363,235,0.024848749861121178
2028,3,GraphSAGE,0.022316025953977053,0.016561370342969894,0.9617285132408142,7.286168173000078,3.3318420000796323,269,0.0236038975417614
2028,4,GraphSAGE,0.022577697541965445,0.01574551872909069,0.9608257412910461,4.342869621000318,12.624897999558016,258,0.024954410269856453
2028,0,GraphSAGE features only,0.0371194452500583,0.02576262690126896,0.8941125273704529,0.5158486809996248,0.28506899980129674,129,0.037853699177503586
2028,0,GraphSAGE topology only,0.11622640763221367,0.09188749641180038,-0.03812885284423828,0.251427485000022,0.948574999711127,11,0.14161798357963562
2028,0,GraphSAGE shuffled edges,0.04026353240191358,0.02860395424067974,0.8754150867462158,0.8126250539999091,1.0530089994063019,145,0.038708291947841644
2028,1,GraphSAGE features only,0.03812144989688111,0.027874307706952095,0.8883187174797058,0.383695882000211,0.3845789997285465,116,0.038488250225782394
2028,1,GraphSAGE topology only,0.11603151222264099,0.09152336418628693,-0.03465008735656738,0.2078351330001169,0.8792859998720814,12,0.1416187882423401
2028,1,GraphSAGE shuffled edges,0.03883810710630832,0.02744394913315773,0.884080171585083,0.9703335119993426,0.9521699994365918,194,0.04025666415691376
2028,2,GraphSAGE features only,0.0359688677024614,0.025614598765969276,0.9005751013755798,0.540124155999365,0.3561349994924967,117,0.03796413913369179
2028,2,GraphSAGE topology only,0.11529185187128221,0.08996731787919998,-0.02150118350982666,0.3064779879996422,1.270175999707135,15,0.1417105346918106
2028,2,GraphSAGE shuffled edges,0.036956969811187144,0.027884121984243393,0.8950374722480774,1.3665635739998834,1.0302059999958146,199,0.038356341421604156
2028,3,GraphSAGE features only,0.03698297670430188,0.027049975469708443,0.8948897123336792,0.4094754699999612,12.750097000207461,103,0.03718523681163788
2028,3,GraphSAGE topology only,0.11546321146487613,0.09034831076860428,-0.024539947509765625,0.2964109360000293,1.0163340002691257,10,0.14167369902133942
2028,3,GraphSAGE shuffled edges,0.039784855827410794,0.02942601963877678,0.8783597946166992,1.1363861859999815,0.9426509996046661,159,0.03779073804616928
2028,4,GraphSAGE features only,0.03647193254149321,0.026245510205626488,0.8977745175361633,0.31693482199989376,0.31770199984748615,107,0.03731426224112511
2028,4,GraphSAGE topology only,0.11763668993867676,0.09430118650197983,-0.06347477436065674,0.22485341199990216,1.225877000251785,9,0.1417841911315918
2028,4,GraphSAGE shuffled edges,0.03959465095765891,0.027944393455982208,0.879520058631897,0.598379128000488,1.5943629996399977,111,0.0380372554063797
2029,0,Linear regression,0.04273440112578659,0.034504231065511703,0.9088465571403503,0.0024775140000201645,0.42832500002987217,,
2029,0,Random forest,0.04816255864581526,0.03358684580392315,0.884219128814539,0.4502020959998845,81.50969500002248,,
2029,0,Gradient boosting,0.04145148257587285,0.02975768396548139,0.9142374178933461,0.3672617309994166,7.014546999926097,,
2029,0,MLP,0.05417109954252553,0.041750453412532806,0.8535285592079163,0.7465311030000521,0.5424709997896571,,
2029,1,Linear regression,0.04273440112578659,0.034504231065511703,0.9088465571403503,0.0011705060005624546,0.2723679999689921,,
2029,1,Random forest,0.04782019146443071,0.03335270764367663,0.8858593523075554,0.6952389230000335,78.18314999985887,,
2029,1,Gradient boosting,0.04145148257587285,0.02975768396548139,0.9142374178933461,0.3718400220004696,5.1270519998070085,,
2029,1,MLP,0.05928502402284888,0.04461604729294777,0.8245684504508972,0.30285398900014115,0.4265349998604506,,
2029,2,Linear regression,0.04273440112578659,0.034504231065511703,0.9088465571403503,0.001196201000311703,0.2718010000535287,,
2029,2,Random forest,0.048056933136708835,0.03364165310847001,0.8847264109697351,0.5565292169994791,90.3954369996427,,
2029,2,Gradient boosting,0.04145148257587285,0.02975768396548139,0.9142374178933461,0.2740181899998788,4.728986999907647,,
2029,2,MLP,0.0507329725064896,0.03888259828090668,0.8715310096740723,0.4725284249998367,0.5738660001952667,,
2029,3,Linear regression,0.04273440112578659,0.034504231065511703,0.9088465571403503,0.0017842000006567105,0.39835999996284954,,
2029,3,Random forest,0.04777885194342544,0.03350761131375225,0.8860566112489899,0.5706343089996153,102.03794600056426,,
2029,3,Gradient boosting,0.04145148257587285,0.02975768396548139,0.9142374178933461,0.2569447799996851,3.699535000123433,,
2029,3,MLP,0.04713042277327981,0.038006920367479324,0.8891283869743347,0.7100476340001478,0.6014509999658912,,
2029,4,Linear regression,0.04273440112578659,0.034504231065511703,0.9088465571403503,0.0030223020003177226,0.3787360001297202,,
2029,4,Random forest,0.04764332231395783,0.03356319092235883,0.8867021187159668,0.5498351120004372,60.40467599996191,,
2029,4,Gradient boosting,0.04145148257587285,0.02975768396548139,0.9142374178933461,0.37331618600001093,5.2105169997958,,
2029,4,MLP,0.05050984859050405,0.03838922455906868,0.8726585507392883,1.4710514259995762,0.5660589995386545,,
2029,0,GCN,0.07906604781973495,0.05696302279829979,0.6879689693450928,1.3609630519995335,1.3311630000316654,247,0.07525450736284256
2029,1,GCN,0.08009405966132169,0.05740245059132576,0.6798022389411926,3.691445808000026,1.5889740006969078,210,0.07502433657646179
2029,2,GCN,0.07980799178939754,0.057194456458091736,0.682085394859314,1.1771171260006668,1.4707209993503056,185,0.07439786195755005
2029,3,GCN,0.08008111099165452,0.05732038989663124,0.6799057722091675,1.2888576189998275,1.2729620002573938,211,0.07468800246715546
2029,4,GCN,0.07969649605367211,0.05658232420682907,0.6829730272293091,17.874678252000194,1.9630090000646305,348,0.07481197267770767
2029,0,GAT,0.03591549934612752,0.02434825524687767,0.9356154799461365,4.097986441000103,1.6965790000540437,388,0.035412516444921494
2029,1,GAT,0.03834235699296821,0.027422228828072548,0.9266204237937927,2.3685494760002257,1.6419590001532924,225,0.03618293255567551
2029,2,GAT,0.04046182190430662,0.027856001630425453,0.9182837009429932,2.3704913399997167,2.4820850003379746,228,0.03732536360621452
2029,3,GAT,0.03677680924280912,0.025455117225646973,0.932490348815918,3.87083847500071,1.9310710003992426,392,0.031463202089071274
2029,4,GAT,0.033729564439814404,0.02499147690832615,0.9432142972946167,3.726687657000184,2.3352960006377543,287,0.03577620908617973
2029,0,GraphSAGE,0.027250917838244723,0.020614037290215492,0.9629336595535278,1.075014187999841,1.051273000484798,217,0.02586282417178154
2029,1,GraphSAGE,0.027173943424823353,0.020658036693930626,0.9631427526473999,1.7969201550004072,0.8880960003807559,396,0.025840235874056816
2029,2,GraphSAGE,0.026584317340619584,0.020101578906178474,0.9647248387336731,1.7275303919996077,0.8725679999770364,399,0.02523365430533886
2029,3,GraphSAGE,0.02768257548182087,0.020903216674923897,0.9617500901222229,1.0754174550002062,0.8912089997465955,224,0.025505701079964638
2029,4,GraphSAGE,0.025383068986975243,0.01947585679590702,0.9678407311439514,1.6202639459997954,0.848581999889575,365,0.024873552843928337
2029,0,GraphSAGE features only,0.03576790022852118,0.025862019509077072,0.9361435770988464,0.5641283739996652,0.29228600033093244,166,0.039738040417432785
2029,0,GraphSAGE topology only,0.1428794289984619,0.10552744567394257,-0.018959999084472656,0.33472497500042664,0.8238549999077804,35,0.12623508274555206
2029,0,GraphSAGE shuffled edges,0.03748654227125298,0.02680504322052002,0.9298595786094666,1.716399647999424,1.0160199999518227,343,0.03843272477388382
2029,1,GraphSAGE features only,0.03672292538501553,0.026498692110180855,0.9326880574226379,0.5928044769998451,0.2881979999074247,203,0.03581281751394272
2029,1,GraphSAGE topology only,0.14294349546372723,0.10548101365566254,-0.019873976707458496,0.29587286100013444,0.8624640004200046,40,0.1262345314025879
2029,1,GraphSAGE shuffled edges,0.03864811506940752,0.028007131069898605,0.9254454374313354,0.9919470570002886,0.9305479998147348,199,0.038999609649181366
2029,2,GraphSAGE features only,0.034889068536447396,0.02537284605205059,0.939242959022522,0.5329035260001547,0.2933190007752273,182,0.03810807317495346
2029,2,GraphSAGE topology only,0.142967548000515,0.10546384006738663,-0.020217180252075195,0.3020994070002416,0.8759399997870787,39,0.1262347549200058
2029,2,GraphSAGE shuffled edges,0.03542595630774537,0.025782885029911995,0.9373586773872375,1.2358569660000285,1.0782010003822506,271,0.03963615000247955
2029,3,GraphSAGE features only,0.03502564708465007,0.02536490559577942,0.938766360282898,0.6055596470005185,0.35593299980973825,213,0.037716735154390335
2029,3,GraphSAGE topology only,0.14285542681846933,0.10554511845111847,-0.018617630004882812,0.27289353299966024,0.9048480005731108,34,0.1262357532978058
2029,3,GraphSAGE shuffled edges,0.03675976406768492,0.027485108003020287,0.9325529336929321,1.0055896889998621,0.9136870003203512,206,0.035937823355197906
2029,4,GraphSAGE features only,0.035663072453761116,0.02586265839636326,0.9365173578262329,0.7771853049998754,0.48411199986730935,292,0.03686721250414848
2029,4,GraphSAGE topology only,0.142866926464911,0.10553661733865738,-0.018781661987304688,0.2972926419997748,0.9528159998808405,40,0.12623539566993713
2029,4,GraphSAGE shuffled edges,0.03842737065619348,0.028169747442007065,0.9262946248054504,0.8852768440001455,0.8452859992758022,177,0.039246316999197006
2030,0,Linear regression,0.04054473164990325,0.032228272408246994,0.9016196727752686,0.002489323999725457,0.4504019998421427,,
2030,0,Random forest,0.043581030566490646,0.032319675348189296,0.8863329813694405,0.4414688730003036,59.823314999448485,,
2030,0,Gradient boosting,0.04138824595928801,0.030742629344052457,0.8974835591561667,0.22156528600044112,3.2365839997510193,,
2030,0,MLP,0.04590425809517666,0.03512170538306236,0.8738911747932434,0.33156158399924607,0.6183240002428647,,
2030,1,Linear regression,0.04054473164990325,0.032228272408246994,0.9016196727752686,0.0017269489999307552,0.4678840004999074,,
2030,1,Random forest,0.043390679612031254,0.03226416921633755,0.8873237506809301,0.46833762000005663,57.09910899986426,,
2030,1,Gradient boosting,0.04138824595928801,0.030742629344052457,0.8974835591561667,0.3400842080000075,4.78519399985089,,
2030,1,MLP,0.05319076203640179,0.0386582612991333,0.8306785821914673,0.3918323819998477,0.7756420000077924,,
2030,2,Linear regression,0.04054473164990325,0.032228272408246994,0.9016196727752686,0.0015992360004020156,0.3812830000242684,,
2030,2,Random forest,0.04325488239189832,0.032124416546705725,0.8880279193211034,0.4679957190001005,57.77119499998662,,
2030,2,Gradient boosting,0.04138824595928801,0.030742629344052457,0.8974835591561667,0.2433778730000995,3.4566409995022696,,
2030,2,MLP,0.041331502523123835,0.031549979001283646,0.8977644443511963,0.4603656689996569,0.6632050008192891,,
2030,3,Linear regression,0.04054473164990325,0.032228272408246994,0.9016196727752686,0.0015097079995030072,0.4607660002875491,,
2030,3,Random forest,0.04376425862377129,0.03267062576664062,0.8853751899515251,0.4286822200001552,83.56354900024598,,
2030,3,Gradient boosting,0.04138824595928801,0.030742629344052457,0.8974835591561667,0.2262669689998802,3.0658519999633427,,
2030,3,MLP,0.04367026776050082,0.03257237374782562,0.8858669996261597,0.2566409660003046,0.665128999571607,,
2030,4,Linear regression,0.04054473164990325,0.032228272408246994,0.9016196727752686,0.0015049169996927958,0.5073889997220249,,
